J,h,val,err,,,
1.153746699,0.866741375,0.213356867,0.000589062,,,
1.153656757,0.866808948,0.213399386,0.000588901,,,
1.153566816,0.866876531,0.213444297,0.00058874,,,
1.153476875,0.866944125,0.213484475,0.000588545,,,
1.153386934,0.867011729,0.213528605,0.000588766,,,
1.153296993,0.867079344,0.213568865,0.000588875,,,
1.153207051,0.86714697,0.213611141,0.000588674,,,
1.15311711,0.867214606,0.213655522,0.000588516,,,
1.153027169,0.867282252,0.213700017,0.000588198,,,
1.152937228,0.867349909,0.213742456,0.000588524,,,
1.152847286,0.867417577,0.213785548,0.000589013,,,
1.152757345,0.867485255,0.213828371,0.000588515,,,
1.152667404,0.867552944,0.213870777,0.000588607,,,
1.152577463,0.867620644,0.213920928,0.000587972,,,
1.152487522,0.867688354,0.213958935,0.000587871,,,
1.15239758,0.867756074,0.214000639,0.000587658,,,
1.152307639,0.867823805,0.214047695,0.000587467,,,
1.152217698,0.867891547,0.214084726,0.000587635,,,
1.152127757,0.867959299,0.214125133,0.000587846,,,
1.152037815,0.868027062,0.214166514,0.000587606,,,
1.152,0.868055556,0.214186071,0.000587479,,,
1.151910059,0.868123333,0.214195457,0.000585737,,,
1.151820118,0.868191122,0.214211046,0.000584087,,,
1.151730176,0.868258921,0.214235233,0.000582284,,,
1.151640235,0.86832673,0.214266435,0.000581107,,,
1.151550294,0.868394551,0.214296748,0.000580807,,,
1.151460353,0.868462381,0.214328209,0.000579425,,,
1.151370411,0.868530223,0.214355326,0.000578267,,,
1.15128047,0.868598075,0.214386966,0.000577561,,,
1.151190529,0.868665937,0.214413112,0.000576321,,,
1.151100588,0.868733811,0.214446468,0.000575798,,,
1.151010647,0.868801694,0.214475594,0.000575633,,,
1.150920705,0.868869589,0.21450916,0.000574812,,,
1.150830764,0.868937494,0.214542721,0.000574217,,,
1.150740823,0.869005409,0.214583573,0.000573404,,,
1.150650882,0.869073336,0.214612439,0.000573238,,,
1.150560941,0.869141273,0.214647954,0.000573416,,,
1.150470999,0.86920922,0.21468798,0.000573217,,,
1.150381058,0.869277178,0.214722207,0.000572551,,,
1.150291117,0.869345147,0.214768914,0.000572272,,,
1.150201176,0.869413126,0.214804843,0.000571511,,,
1.150111234,0.869481116,0.21484368,0.000570716,,,
1.150021293,0.869549117,0.214883168,0.000570423,,,
1.149931352,0.869617128,0.214926054,0.00057048,,,
1.149841411,0.86968515,0.214959506,0.000570841,,,
1.14975147,0.869753183,0.215001478,0.000571038,,,
1.149661528,0.869821226,0.215041184,0.000570807,,,
1.149571587,0.86988928,0.215075789,0.000570472,,,
1.149481646,0.869957344,0.215116744,0.00057066,,,
1.149391705,0.870025419,0.215160363,0.000570673,,,
1.149301764,0.870093505,0.215202424,0.000570842,,,
1.149211822,0.870161602,0.215241395,0.000570635,,,
1.149121881,0.870229709,0.215282868,0.000570824,,,
1.14903194,0.870297827,0.215322129,0.000570812,,,
1.148941999,0.870365955,0.215361096,0.000570546,,,
1.148852057,0.870434094,0.215411633,0.000570297,,,
1.148762116,0.870502244,0.215454789,0.000570443,,,
1.148672175,0.870570404,0.215496828,0.000571167,,,
1.148582234,0.870638576,0.215535494,0.000571291,,,
1.148492293,0.870706757,0.215579089,0.000571529,,,
1.148402351,0.87077495,0.215621837,0.000571034,,,
1.14831241,0.870843153,0.215666912,0.000571292,,,
1.148222469,0.870911367,0.215715366,0.000571553,,,
1.148132528,0.870979591,0.21575569,0.000571698,,,
1.148042587,0.871047827,0.215802932,0.000571424,,,
1.147952645,0.871116073,0.215847396,0.000571184,,,
1.147862704,0.871184329,0.215887642,0.00057098,,,
1.147772763,0.871252597,0.215927272,0.000571316,,,
1.147682822,0.871320875,0.215972927,0.000571046,,,
1.147592881,0.871389163,0.216017442,0.00057162,,,
1.147502939,0.871457463,0.216063265,0.000571326,,,
1.147412998,0.871525773,0.216105377,0.000571325,,,
1.147323057,0.871594094,0.216148527,0.000571135,,,
1.147233116,0.871662425,0.216192571,0.000570637,,,
1.147143175,0.871730768,0.2162443,0.000570406,,,
1.147053233,0.87179912,0.216288133,0.000570623,,,
1.146963292,0.871867484,0.21633248,0.000569812,,,
1.146873351,0.871935859,0.216379265,0.000569368,,,
1.14678341,0.872004244,0.216421493,0.000569477,,,
1.146693469,0.87207264,0.216466246,0.000569102,,,
1.146603527,0.872141046,0.216517473,0.000568923,,,
1.146513586,0.872209464,0.21656103,0.000568443,,,
1.146423645,0.872277892,0.216607695,0.000569141,,,
1.146333704,0.872346331,0.216654703,0.000568642,,,
1.146243763,0.87241478,0.216699261,0.000568785,,,
1.146153821,0.87248324,0.216743476,0.000569315,,,
1.14606388,0.872551711,0.216788066,0.000568892,,,
1.145973939,0.872620193,0.216834019,0.000569481,,,
1.145883998,0.872688686,0.216871062,0.000569223,,,
1.145794057,0.872757189,0.216914729,0.000569179,,,
1.145704115,0.872825703,0.216960193,0.000569288,,,
1.145614174,0.872894228,0.217005041,0.000569645,,,
1.145524233,0.872962763,0.217053444,0.000569031,,,
1.145434292,0.87303131,0.217096795,0.000569557,,,
1.145344351,0.873099867,0.217140261,0.000569459,,,
1.145254409,0.873168435,0.217185713,0.000568774,,,
1.145164468,0.873237013,0.217225982,0.000569021,,,
1.145074527,0.873305603,0.217270522,0.000569156,,,
1.144984586,0.873374203,0.217315137,0.000569611,,,
1.144894645,0.873442814,0.217353507,0.00056984,,,
1.144804703,0.873511436,0.217400412,0.000569227,,,
1.144714762,0.873580068,0.217449966,0.000569339,,,
1.144624821,0.873648712,0.217489968,0.000569264,,,
1.14453488,0.873717366,0.2175344,0.000569146,,,
1.144444939,0.873786031,0.217579454,0.000568513,,,
1.144354997,0.873854706,0.217619932,0.000568724,,,
1.144265056,0.873923393,0.217660053,0.000568816,,,
1.144175115,0.87399209,0.217705561,0.000568614,,,
1.144085174,0.874060798,0.217751386,0.000568872,,,
1.143995233,0.874129517,0.217801703,0.000568683,,,
1.143905291,0.874198247,0.217843763,0.000568855,,,
1.14381535,0.874266987,0.21788384,0.000569338,,,
1.143725409,0.874335738,0.217929281,0.00056966,,,
1.143635468,0.874404501,0.217975282,0.000569589,,,
1.143545527,0.874473273,0.218022424,0.000569454,,,
1.143455585,0.874542057,0.218076029,0.000569365,,,
1.143365644,0.874610852,0.21811759,0.000568845,,,
1.143275703,0.874679657,0.218158968,0.000568929,,,
1.143185762,0.874748473,0.218204989,0.000569505,,,
1.143095821,0.8748173,0.218246991,0.000569787,,,
1.143005879,0.874886138,0.21829153,0.000569462,,,
1.142915938,0.874954987,0.218335425,0.000569547,,,
1.142825997,0.875023847,0.218383278,0.000569395,,,
1.142736056,0.875092717,0.218422918,0.000569658,,,
1.142646115,0.875161598,0.218462217,0.000570002,,,
1.142556174,0.87523049,0.218509335,0.000569901,,,
1.142466232,0.875299393,0.218549596,0.000569307,,,
1.142376291,0.875368307,0.218595536,0.00056901,,,
1.14228635,0.875437232,0.218642683,0.00056925,,,
1.142196409,0.875506167,0.218687193,0.000569016,,,
1.142106468,0.875575114,0.218734379,0.000568696,,,
1.142016526,0.875644071,0.218777354,0.000568757,,,
1.141926585,0.875713039,0.218825723,0.000568992,,,
1.141836644,0.875782018,0.218872296,0.00056843,,,
1.141746703,0.875851008,0.218918467,0.000568311,,,
1.141656762,0.875920008,0.218954527,0.000568493,,,
1.14156682,0.87598902,0.218999958,0.000568495,,,
1.141476879,0.876058042,0.21905093,0.00056862,,,
1.141386938,0.876127075,0.21909466,0.000568729,,,
1.141296997,0.87619612,0.219146394,0.000567985,,,
1.141207056,0.876265175,0.219189437,0.000567692,,,
1.141117115,0.876334241,0.219235022,0.000567735,,,
1.141027173,0.876403317,0.219280775,0.000567648,,,
1.140937232,0.876472405,0.219324292,0.000567327,,,
1.140847291,0.876541504,0.219370846,0.000568053,,,
1.14075735,0.876610613,0.219416123,0.000568147,,,
1.140667409,0.876679734,0.219465612,0.000567939,,,
1.140577467,0.876748865,0.219513028,0.000567819,,,
1.140487526,0.876818007,0.21955794,0.000567897,,,
1.140397585,0.87688716,0.219600208,0.000567464,,,
1.140307644,0.876956324,0.219644715,0.000567837,,,
1.140217703,0.877025499,0.219696846,0.0005681,,,
1.140127761,0.877094685,0.219745049,0.000567992,,,
1.14003782,0.877163882,0.219794668,0.000568482,,,
1.14,0.877192982,0.21981176,0.000568295,,,
1.139910059,0.877262195,0.219824462,0.00056717,,,
1.139820118,0.877331418,0.219850167,0.000565765,,,
1.139730176,0.877400652,0.21987496,0.000564442,,,
1.139640235,0.877469897,0.219908503,0.000563655,,,
1.139550294,0.877539153,0.219936074,0.000562279,,,
1.139460353,0.87760842,0.219970777,0.000560759,,,
1.139370412,0.877677698,0.220003661,0.000559631,,,
1.139280471,0.877746987,0.220031058,0.000558729,,,
1.139190529,0.877816286,0.22006999,0.000558662,,,
1.139100588,0.877885597,0.22010612,0.000557795,,,
1.139010647,0.877954919,0.220139839,0.000557099,,,
1.138920706,0.878024251,0.220173942,0.000556716,,,
1.138830765,0.878093595,0.220211214,0.000556136,,,
1.138740823,0.878162949,0.220247988,0.000556031,,,
1.138650882,0.878232315,0.220282795,0.000555895,,,
1.138560941,0.878301691,0.220330081,0.000556635,,,
1.138471,0.878371078,0.220369054,0.000556355,,,
1.138381059,0.878440477,0.220409939,0.000556765,,,
1.138291118,0.878509886,0.220451494,0.000556213,,,
1.138201176,0.878579306,0.220496783,0.000556227,,,
1.138111235,0.878648738,0.220543571,0.000555964,,,
1.138021294,0.87871818,0.220586328,0.000555567,,,
1.137931353,0.878787633,0.220631046,0.000555333,,,
1.137841412,0.878857097,0.220678222,0.000555628,,,
1.137751471,0.878926572,0.220716289,0.000555663,,,
1.137661529,0.878996058,0.220762965,0.000555137,,,
1.137571588,0.879065555,0.220815208,0.000555352,,,
1.137481647,0.879135064,0.220866147,0.000555554,,,
1.137391706,0.879204583,0.220910597,0.000555354,,,
1.137301765,0.879274113,0.220952972,0.00055565,,,
1.137211823,0.879343654,0.221001117,0.000555679,,,
1.137121882,0.879413206,0.221039569,0.000555639,,,
1.137031941,0.879482769,0.221083505,0.000555156,,,
1.136942,0.879552343,0.221132191,0.000554866,,,
1.136852059,0.879621928,0.221181832,0.00055487,,,
1.136762118,0.879691524,0.221226863,0.00055518,,,
1.136672176,0.879761131,0.221276093,0.000555069,,,
1.136582235,0.87983075,0.221320705,0.000555439,,,
1.136492294,0.879900379,0.221368304,0.000555555,,,
1.136402353,0.879970019,0.221405936,0.000554437,,,
1.136312412,0.88003967,0.221443152,0.000554329,,,
1.136222471,0.880109332,0.22148197,0.000554323,,,
1.136132529,0.880179006,0.221533234,0.000554615,,,
1.136042588,0.88024869,0.221575142,0.000554049,,,
1.135952647,0.880318385,0.221626475,0.00055431,,,
1.135862706,0.880388092,0.221671793,0.000554503,,,
1.135772765,0.880457809,0.221718536,0.000554397,,,
1.135682824,0.880527537,0.221765879,0.000554518,,,
1.135592882,0.880597277,0.221809976,0.000554667,,,
1.135502941,0.880667028,0.221850179,0.000554942,,,
1.135413,0.880736789,0.221901651,0.000555191,,,
1.135323059,0.880806562,0.22195113,0.0005542,,,
1.135233118,0.880876345,0.222003468,0.000553669,,,
1.135143177,0.88094614,0.222045087,0.000553318,,,
1.135053235,0.881015946,0.222091946,0.000553265,,,
1.134963294,0.881085763,0.222136755,0.000553343,,,
1.134873353,0.881155591,0.222174123,0.000553025,,,
1.134783412,0.88122543,0.22222059,0.000553043,,,
1.134693471,0.88129528,0.22227296,0.000552983,,,
1.13460353,0.881365141,0.222318043,0.000552571,,,
1.134513588,0.881435013,0.222362056,0.000552748,,,
1.134423647,0.881504897,0.222410788,0.000553249,,,
1.134333706,0.881574791,0.222458416,0.000552974,,,
1.134243765,0.881644697,0.222504508,0.000552438,,,
1.134153824,0.881714613,0.222551832,0.00055284,,,
1.134063883,0.881784541,0.22259841,0.000552954,,,
1.133973941,0.88185448,0.222641227,0.000553095,,,
1.133884,0.881924429,0.222690203,0.000552621,,,
1.133794059,0.88199439,0.222739306,0.000552022,,,
1.133704118,0.882064362,0.2227894,0.000551474,,,
1.133614177,0.882134346,0.222834755,0.000551216,,,
1.133524236,0.88220434,0.222881344,0.000551673,,,
1.133434294,0.882274345,0.222924207,0.000551759,,,
1.133344353,0.882344362,0.22297165,0.000551921,,,
1.133254412,0.882414389,0.22301727,0.000551906,,,
1.133164471,0.882484428,0.223064881,0.000552448,,,
1.13307453,0.882554478,0.223118051,0.00055315,,,
1.132984589,0.882624539,0.22317346,0.000553348,,,
1.132894647,0.882694611,0.223221267,0.000552892,,,
1.132804706,0.882764694,0.223267203,0.000552676,,,
1.132714765,0.882834788,0.22331487,0.000552128,,,
1.132624824,0.882904894,0.223362191,0.000552082,,,
1.132534883,0.88297501,0.223414711,0.000552616,,,
1.132444942,0.883045138,0.223462207,0.000552575,,,
1.132355001,0.883115277,0.22350805,0.000552943,,,
1.132265059,0.883185427,0.223554721,0.000552829,,,
1.132175118,0.883255588,0.223608211,0.000552638,,,
1.132085177,0.883325761,0.223657075,0.000552343,,,
1.131995236,0.883395944,0.223710641,0.000552135,,,
1.131905295,0.883466139,0.223762189,0.000552392,,,
1.131815354,0.883536344,0.22381577,0.000552436,,,
1.131725412,0.883606561,0.223861312,0.000551996,,,
1.131635471,0.883676789,0.223907001,0.0005519,,,
1.13154553,0.883747029,0.22395751,0.00055205,,,
1.131455589,0.883817279,0.224006324,0.000551122,,,
1.131365648,0.883887541,0.2240554,0.000550778,,,
1.131275707,0.883957813,0.224106758,0.000551131,,,
1.131185765,0.884028097,0.224153217,0.000551441,,,
1.131095824,0.884098392,0.224201491,0.000551145,,,
1.131005883,0.884168699,0.224244343,0.000550562,,,
1.130915942,0.884239016,0.224299384,0.000550533,,,
1.130826001,0.884309345,0.224346791,0.000550504,,,
1.13073606,0.884379685,0.224397736,0.000550967,,,
1.130646119,0.884450036,0.224438549,0.000551675,,,
1.130556177,0.884520398,0.224480191,0.000551858,,,
1.130466236,0.884590771,0.22453142,0.00055229,,,
1.130376295,0.884661156,0.224583317,0.000551742,,,
1.130286354,0.884731552,0.224633168,0.000551555,,,
1.130196413,0.884801959,0.224686629,0.00055199,,,
1.130106472,0.884872377,0.224738169,0.000551824,,,
1.130016531,0.884942807,0.22478242,0.000552008,,,
1.129926589,0.885013247,0.224828354,0.000552398,,,
1.129836648,0.885083699,0.224875233,0.00055172,,,
1.129746707,0.885154162,0.224915146,0.000551877,,,
1.129656766,0.885224637,0.224962832,0.000552192,,,
1.129566825,0.885295122,0.225011427,0.000551862,,,
1.129476884,0.885365619,0.225053663,0.000551861,,,
1.129386942,0.885436127,0.225101378,0.000551402,,,
1.129297001,0.885506646,0.225145461,0.000551308,,,
1.12920706,0.885577176,0.225192853,0.000551161,,,
1.129117119,0.885647718,0.225245683,0.000551135,,,
1.129027178,0.885718271,0.225294767,0.000551316,,,
1.128937237,0.885788835,0.225343053,0.000551467,,,
1.128847296,0.885859411,0.225387639,0.000551527,,,
1.128757354,0.885929997,0.225434251,0.000551658,,,
1.128667413,0.886000595,0.225485507,0.000551529,,,
1.128577472,0.886071204,0.225535281,0.000551227,,,
1.128487531,0.886141825,0.225586524,0.000551094,,,
1.12839759,0.886212456,0.225636963,0.000551027,,,
1.128307649,0.886283099,0.225682253,0.000550574,,,
1.128217708,0.886353754,0.225731849,0.000550361,,,
1.128127766,0.886424419,0.225782998,0.000550657,,,
1.128037825,0.886495096,0.225835701,0.000550359,,,
1.128,0.886524823,0.225856571,0.000550364,,,
1.127910059,0.886595515,0.225871631,0.00055024,,,
1.127820118,0.886666219,0.225895637,0.000550234,,,
1.127730177,0.886736935,0.225919984,0.000550934,,,
1.127640235,0.886807661,0.225948087,0.000551769,,,
1.127550294,0.886878399,0.225974664,0.000552674,,,
1.127460353,0.886949148,0.226003994,0.00055337,,,
1.127370412,0.887019909,0.226050191,0.00055315,,,
1.127280471,0.88709068,0.226091134,0.000553136,,,
1.12719053,0.887161464,0.22613356,0.000553385,,,
1.127100589,0.887232258,0.226181177,0.000554285,,,
1.127010647,0.887303063,0.226217994,0.000554806,,,
1.126920706,0.88737388,0.226266748,0.00055501,,,
1.126830765,0.887444709,0.226312153,0.000555033,,,
1.126740824,0.887515548,0.226358219,0.000554773,,,
1.126650883,0.887586399,0.226406608,0.00055466,,,
1.126560942,0.887657261,0.226460559,0.000554597,,,
1.126471001,0.887728135,0.226513335,0.000554206,,,
1.126381059,0.887799019,0.226565967,0.000554363,,,
1.126291118,0.887869915,0.226617648,0.000553914,,,
1.126201177,0.887940823,0.22666934,0.000553833,,,
1.126111236,0.888011742,0.226719395,0.000553802,,,
1.126021295,0.888082672,0.226771674,0.000554397,,,
1.125931354,0.888153613,0.22682132,0.000554687,,,
1.125841413,0.888224566,0.226870077,0.000555387,,,
1.125751471,0.88829553,0.226919478,0.000555586,,,
1.12566153,0.888366505,0.226968832,0.000555178,,,
1.125571589,0.888437492,0.227014325,0.000554977,,,
1.125481648,0.88850849,0.227063349,0.000554075,,,
1.125391707,0.8885795,0.227110827,0.000554195,,,
1.125301766,0.888650521,0.227155386,0.000554914,,,
1.125211825,0.888721553,0.227198677,0.000555309,,,
1.125121884,0.888792596,0.22725117,0.00055524,,,
1.125031942,0.888863651,0.227301138,0.000555132,,,
1.124942001,0.888934717,0.227350997,0.0005551,,,
1.12485206,0.889005795,0.227395036,0.000555688,,,
1.124762119,0.889076884,0.227442314,0.000555702,,,
1.124672178,0.889147984,0.227497184,0.000555034,,,
1.124582237,0.889219096,0.227548172,0.000555538,,,
1.124492296,0.889290219,0.227595507,0.000555377,,,
1.124402354,0.889361354,0.227647379,0.000555531,,,
1.124312413,0.8894325,0.227690741,0.000556454,,,
1.124222472,0.889503657,0.227742249,0.000556703,,,
1.124132531,0.889574825,0.227790512,0.000556684,,,
1.12404259,0.889646005,0.227838891,0.000556209,,,
1.123952649,0.889717197,0.227885822,0.000556426,,,
1.123862708,0.8897884,0.227939418,0.000555996,,,
1.123772767,0.889859614,0.227994092,0.000555812,,,
1.123682825,0.889930839,0.228043228,0.000555502,,,
1.123592884,0.890002076,0.228096102,0.000555045,,,
1.123502943,0.890073325,0.228142522,0.000554751,,,
1.123413002,0.890144585,0.228186402,0.000555125,,,
1.123323061,0.890215856,0.228239413,0.000554517,,,
1.12323312,0.890287138,0.228287414,0.000554551,,,
1.123143179,0.890358433,0.228338165,0.000553669,,,
1.123053237,0.890429738,0.228394491,0.000553411,,,
1.122963296,0.890501055,0.228452022,0.000553466,,,
1.122873355,0.890572383,0.228508113,0.000553397,,,
1.122783414,0.890643723,0.228556853,0.000553757,,,
1.122693473,0.890715074,0.228601396,0.000552977,,,
1.122603532,0.890786437,0.228648012,0.00055217,,,
1.122513591,0.890857811,0.228692996,0.000552336,,,
1.12242365,0.890929196,0.228740787,0.000552608,,,
1.122333708,0.891000593,0.22878908,0.000553236,,,
1.122243767,0.891072002,0.228840895,0.000553024,,,
1.122153826,0.891143421,0.22888813,0.00055315,,,
1.122063885,0.891214853,0.228938156,0.000552997,,,
1.121973944,0.891286295,0.228984228,0.000553142,,,
1.121884003,0.89135775,0.229037851,0.000553472,,,
1.121794062,0.891429215,0.229084638,0.000553625,,,
1.121704121,0.891500692,0.229138296,0.000553418,,,
